anomaly_id,detected_at,anomaly_type,severity,zone_id,metric_name,expected_value,actual_value,z_score,description,alert_sent
2078,2026-02-19 05:08:20.520332,fare_spike,critical,137,avg_fare,14.35485738311682,26.32571428571428,4.396567118345889,Zone 137: avg fare $26.33 (z-score: 4.4) on 2024-02-29 at 4:00,f
2079,2026-02-19 05:08:20.520332,fare_spike,medium,79,avg_fare,15.414520198126782,23.671304347826084,3.3001339557435063,Zone 79: avg fare $23.67 (z-score: 3.3) on 2024-01-31 at 4:00,f
2080,2026-02-19 05:08:20.520332,fare_spike,high,211,avg_fare,16.46329130235932,29,3.983568678454033,Zone 211: avg fare $29.00 (z-score: 4.0) on 2024-01-20 at 7:00,f
2081,2026-02-19 05:08:20.520332,fare_spike,high,140,avg_fare,15.236300847163974,27.393333333333334,3.840651003522562,Zone 140: avg fare $27.39 (z-score: 3.8) on 2024-03-02 at 5:00,f
2082,2026-02-19 05:08:20.520332,fare_spike,critical,142,avg_fare,14.98700033191716,45.336,7.200347762643973,Zone 142: avg fare $45.34 (z-score: 7.2) on 2024-01-21 at 5:00,f
2083,2026-02-19 05:08:20.520332,fare_spike,critical,140,avg_fare,15.236300847163974,28.455555555555552,4.17622836159765,Zone 140: avg fare $28.46 (z-score: 4.2) on 2024-01-31 at 5:00,f
2084,2026-02-19 05:08:20.520332,fare_spike,critical,141,avg_fare,13.922797706869448,33.431666666666665,5.841302944957132,Zone 141: avg fare $33.43 (z-score: 5.8) on 2024-03-13 at 4:00,f
2085,2026-02-19 05:08:20.520332,fare_spike,critical,239,avg_fare,15.078897664068265,35.720000000000006,4.592952023356994,Zone 239: avg fare $35.72 (z-score: 4.6) on 2024-02-19 at 3:00,f
2086,2026-02-19 05:08:20.520332,fare_spike,medium,132,avg_fare,61.41968063326861,45.65999999999999,3.071145402250788,Zone 132: avg fare $45.66 (z-score: 3.1) on 2024-03-01 at 3:00,f
2087,2026-02-19 05:08:20.520332,fare_spike,critical,246,avg_fare,16.104702766725715,30.145161290322577,4.750596406568322,Zone 246: avg fare $30.15 (z-score: 4.8) on 2024-02-23 at 9:00,f
2088,2026-02-19 05:08:20.520332,fare_spike,medium,142,avg_fare,14.98700033191716,27.813750000000006,3.043166472854256,Zone 142: avg fare $27.81 (z-score: 3.0) on 2024-03-30 at 6:00,f
2089,2026-02-19 05:08:20.520332,fare_spike,critical,234,avg_fare,14.614591536322465,34.036,6.500752450325249,Zone 234: avg fare $34.04 (z-score: 6.5) on 2024-03-25 at 5:00,f
2090,2026-02-19 05:08:20.520332,fare_spike,medium,140,avg_fare,15.236300847163974,25.51666666666667,3.247774269433833,Zone 140: avg fare $25.52 (z-score: 3.2) on 2024-03-04 at 1:00,f
2091,2026-02-19 05:08:20.520332,fare_spike,medium,48,avg_fare,15.90242684992732,25.799999999999997,3.1158880720580084,Zone 48: avg fare $25.80 (z-score: 3.1) on 2024-03-16 at 6:00,f
2092,2026-02-19 05:08:20.520332,fare_spike,critical,75,avg_fare,15.791570152183887,31.715000000000003,4.43560634150796,Zone 75: avg fare $31.72 (z-score: 4.4) on 2024-02-28 at 5:00,f
2093,2026-02-19 05:08:20.520332,fare_spike,critical,116,avg_fare,21.449076531475956,45.199999999999996,4.2752962040414,Zone 116: avg fare $45.20 (z-score: 4.3) on 2024-03-18 at 15:00,f
2094,2026-02-19 05:08:20.520332,fare_spike,critical,237,avg_fare,13.464801409319813,31.866666666666664,5.032210632397369,Zone 237: avg fare $31.87 (z-score: 5.0) on 2024-03-19 at 5:00,f
2095,2026-02-19 05:08:20.520332,fare_spike,medium,162,avg_fare,16.436208990575345,33.00244444444445,3.048939367652335,Zone 162: avg fare $33.00 (z-score: 3.0) on 2024-03-17 at 6:00,f
2096,2026-02-19 05:08:20.520332,fare_spike,critical,164,avg_fare,16.693839481941453,43.944,5.955521966096356,Zone 164: avg fare $43.94 (z-score: 6.0) on 2024-03-20 at 4:00,f
2097,2026-02-19 05:08:20.520332,fare_spike,critical,107,avg_fare,14.66295018423565,30.179000000000002,5.3751399347719735,Zone 107: avg fare $30.18 (z-score: 5.4) on 2024-02-28 at 5:00,f
2098,2026-02-19 05:08:20.520332,fare_spike,critical,161,avg_fare,18.41487579279896,51.0375,4.144063315914595,Zone 161: avg fare $51.04 (z-score: 4.1) on 2024-03-19 at 5:00,f
2099,2026-02-19 05:08:20.520332,fare_spike,medium,113,avg_fare,14.75813963214902,23.183333333333334,3.098461696189545,Zone 113: avg fare $23.18 (z-score: 3.1) on 2024-02-11 at 7:00,f
2100,2026-02-19 05:08:20.520332,fare_spike,medium,264,avg_fare,20.458451556017835,39.91733333333334,3.026589070419715,Zone 264: avg fare $39.92 (z-score: 3.0) on 2024-03-31 at 10:00,f
2101,2026-02-19 05:08:20.520332,fare_spike,medium,238,avg_fare,14.95278646220375,27.81857142857143,3.345790178646622,Zone 238: avg fare $27.82 (z-score: 3.3) on 2024-01-21 at 5:00,f
2102,2026-02-19 05:08:20.520332,fare_spike,high,161,avg_fare,18.41487579279896,47.775,3.729626804544458,Zone 161: avg fare $47.77 (z-score: 3.7) on 2024-03-30 at 5:00,f
2103,2026-02-19 05:08:20.520332,fare_spike,critical,229,avg_fare,14.631319489581486,31.18111111111111,4.320800361166418,Zone 229: avg fare $31.18 (z-score: 4.3) on 2024-03-14 at 5:00,f
2104,2026-02-19 05:08:20.520332,fare_spike,high,163,avg_fare,18.084840600544503,44.125,3.670662374192648,Zone 163: avg fare $44.12 (z-score: 3.7) on 2024-02-01 at 4:00,f
2105,2026-02-19 05:08:20.520332,fare_spike,medium,140,avg_fare,15.236300847163974,25.84571428571428,3.3517270284430443,Zone 140: avg fare $25.85 (z-score: 3.4) on 2024-02-11 at 6:00,f
2106,2026-02-19 05:08:20.520332,fare_spike,high,141,avg_fare,13.922797706869448,26.27153846153846,3.6974329924203877,Zone 141: avg fare $26.27 (z-score: 3.7) on 2024-01-16 at 4:00,f
2107,2026-02-19 05:08:20.520332,volume_spike,medium,43,total_trips,79.62595419847328,261,3.106946042929805,Zone 43: 261 trips (z-score: 3.1) on 2024-01-04 at 15:00,f
2108,2026-02-19 05:08:20.520332,volume_spike,critical,41,total_trips,13.542953396967995,61,5.638902163466902,Zone 41: 61 trips (z-score: 5.6) on 2024-01-01 at 1:00,f
2109,2026-02-19 05:08:20.520332,volume_spike,medium,146,total_trips,4.33509234828496,10,3.3638469457052405,Zone 146: 10 trips (z-score: 3.4) on 2024-01-01 at 4:00,f
2110,2026-02-19 05:08:20.520332,volume_spike,critical,152,total_trips,5.595723014256619,27,6.954545192235065,Zone 152: 27 trips (z-score: 7.0) on 2024-01-04 at 18:00,f
2111,2026-02-19 05:08:20.520332,volume_spike,critical,24,total_trips,14.128956623681125,50,4.833999925930244,Zone 24: 50 trips (z-score: 4.8) on 2024-01-05 at 9:00,f
2112,2026-02-19 05:08:20.520332,volume_spike,medium,112,total_trips,5.567272727272727,16,3.167997789826655,Zone 112: 16 trips (z-score: 3.2) on 2024-01-01 at 2:00,f
2113,2026-02-19 05:08:20.520332,volume_spike,high,24,total_trips,14.128956623681125,41,3.6211553795100047,Zone 24: 41 trips (z-score: 3.6) on 2024-01-05 at 8:00,f
2114,2026-02-19 05:08:20.520332,volume_spike,medium,142,total_trips,148.54567078972408,475,3.0500480244964554,Zone 142: 475 trips (z-score: 3.1) on 2024-01-04 at 18:00,f
2115,2026-02-19 05:08:20.520332,volume_spike,critical,127,total_trips,3.5217391304347827,8,4.55595644518632,Zone 127: 8 trips (z-score: 4.6) on 2024-01-01 at 5:00,f
2116,2026-02-19 05:08:20.520332,volume_spike,critical,7,total_trips,4.795016987542469,16,4.139026864068099,Zone 7: 16 trips (z-score: 4.1) on 2024-01-01 at 5:00,f
2117,2026-02-19 05:08:20.520332,volume_spike,high,265,total_trips,4.1982323232323235,10,3.6234954046510195,Zone 265: 10 trips (z-score: 3.6) on 2024-01-02 at 16:00,f
2118,2026-02-19 05:08:20.520332,volume_spike,high,143,total_trips,55.822863027806385,190,3.787489887063501,Zone 143: 190 trips (z-score: 3.8) on 2024-01-04 at 18:00,f
2119,2026-02-19 05:08:20.520332,volume_spike,high,49,total_trips,3.9833333333333334,10,3.8962146320100386,Zone 49: 10 trips (z-score: 3.9) on 2024-01-01 at 2:00,f
2120,2026-02-19 05:08:20.520332,volume_spike,high,100,total_trips,67.66037735849056,209,3.7653684823445572,Zone 100: 209 trips (z-score: 3.8) on 2024-01-04 at 17:00,f
2121,2026-02-19 05:08:20.520332,volume_spike,medium,151,total_trips,39.7015239096164,117,3.239927290474847,Zone 151: 117 trips (z-score: 3.2) on 2024-01-04 at 16:00,f
2122,2026-02-19 05:08:20.520332,volume_spike,medium,116,total_trips,6.221128021486123,19,3.071261312185078,Zone 116: 19 trips (z-score: 3.1) on 2024-01-01 at 1:00,f
2123,2026-02-19 05:08:20.520332,volume_spike,critical,41,total_trips,13.542953396967995,52,4.569511564938596,Zone 41: 52 trips (z-score: 4.6) on 2024-01-05 at 8:00,f
2124,2026-02-19 05:08:20.520332,volume_spike,medium,80,total_trips,6.313653136531365,20,3.339001779136196,Zone 80: 20 trips (z-score: 3.3) on 2024-01-01 at 2:00,f
2125,2026-02-19 05:08:20.520332,volume_spike,critical,50,total_trips,27.35843373493976,110,4.709915492962168,Zone 50: 110 trips (z-score: 4.7) on 2024-01-01 at 1:00,f
2126,2026-02-19 05:08:20.520332,volume_spike,high,226,total_trips,5.292474786656323,17,3.9566834577661725,Zone 226: 17 trips (z-score: 4.0) on 2024-01-01 at 5:00,f
2127,2026-02-19 05:08:20.520332,volume_spike,medium,7,total_trips,4.795016987542469,13,3.030851994155385,Zone 7: 13 trips (z-score: 3.0) on 2024-01-01 at 2:00,f
2128,2026-02-19 05:08:20.520332,volume_spike,critical,77,total_trips,3.135135135135135,5,4.449298573512211,Zone 77: 5 trips (z-score: 4.4) on 2024-01-02 at 7:00,f
2129,2026-02-19 05:08:20.520332,volume_spike,critical,166,total_trips,24.6184565569347,126,6.497674251885536,Zone 166: 126 trips (z-score: 6.5) on 2024-01-04 at 17:00,f
2130,2026-02-19 05:08:20.520332,volume_spike,critical,209,total_trips,10.221725239616614,44,4.907145921606337,Zone 209: 44 trips (z-score: 4.9) on 2024-01-01 at 1:00,f
2131,2026-02-19 05:08:20.520332,volume_spike,critical,100,total_trips,67.66037735849056,237,4.511304515958137,Zone 100: 237 trips (z-score: 4.5) on 2024-01-04 at 18:00,f
2132,2026-02-19 05:08:20.520332,volume_spike,medium,179,total_trips,4.005263157894737,10,3.148889406865219,Zone 179: 10 trips (z-score: 3.1) on 2024-01-01 at 1:00,f
2133,2026-02-19 05:08:20.520332,volume_spike,high,50,total_trips,27.35843373493976,91,3.627065803506128,Zone 50: 91 trips (z-score: 3.6) on 2024-01-02 at 9:00,f
2134,2026-02-19 05:08:20.520332,volume_spike,high,107,total_trips,90.26078886310904,305,3.786195316430134,Zone 107: 305 trips (z-score: 3.8) on 2024-01-01 at 2:00,f
2135,2026-02-19 05:08:20.520332,volume_spike,medium,79,total_trips,106.23542909591556,479,3.0355716516657085,Zone 79: 479 trips (z-score: 3.0) on 2024-01-01 at 3:00,f
2136,2026-02-19 05:08:20.520332,volume_spike,critical,37,total_trips,4.550925925925926,15,4.449972048717046,Zone 37: 15 trips (z-score: 4.4) on 2024-01-01 at 4:00,f
2137,2026-02-19 05:08:20.520332,volume_spike,medium,168,total_trips,4.027586206896552,9,3.4458594364683948,Zone 168: 9 trips (z-score: 3.4) on 2024-01-01 at 5:00,f
2138,2026-02-19 05:08:20.520332,volume_spike,critical,152,total_trips,5.595723014256619,22,5.329976140716241,Zone 152: 22 trips (z-score: 5.3) on 2024-01-05 at 8:00,f
2139,2026-02-19 05:08:20.520332,volume_spike,critical,235,total_trips,3.1555555555555554,5,4.349838919628702,Zone 235: 5 trips (z-score: 4.3) on 2024-01-03 at 8:00,f
2140,2026-02-19 05:08:20.520332,volume_spike,high,25,total_trips,4.636215334420881,13,3.7441466705173494,Zone 25: 13 trips (z-score: 3.7) on 2024-01-01 at 1:00,f
2141,2026-02-19 05:08:20.520332,volume_spike,high,263,total_trips,85.81839186691312,282,3.8117101123989383,Zone 263: 282 trips (z-score: 3.8) on 2024-01-01 at 1:00,f
2142,2026-02-19 05:08:20.520332,volume_spike,medium,148,total_trips,49.708574181117534,281,3.0392267020199784,Zone 148: 281 trips (z-score: 3.0) on 2024-01-01 at 3:00,f
2143,2026-02-19 05:08:20.520332,volume_spike,medium,256,total_trips,6.907161803713528,24,3.308185868767603,Zone 256: 24 trips (z-score: 3.3) on 2024-01-01 at 2:00,f
2144,2026-02-19 05:08:20.520332,volume_spike,medium,112,total_trips,5.567272727272727,16,3.167997789826655,Zone 112: 16 trips (z-score: 3.2) on 2024-01-01 at 3:00,f
2145,2026-02-19 05:08:20.520332,volume_spike,critical,152,total_trips,5.595723014256619,29,7.604372812842595,Zone 152: 29 trips (z-score: 7.6) on 2024-01-04 at 16:00,f
2146,2026-02-19 05:08:20.520332,volume_spike,critical,24,total_trips,14.128956623681125,51,4.968760431088048,Zone 24: 51 trips (z-score: 5.0) on 2024-01-05 at 17:00,f
2147,2026-02-19 05:08:20.520332,volume_spike,critical,265,total_trips,4.1982323232323235,12,4.872595887995353,Zone 265: 12 trips (z-score: 4.9) on 2024-01-01 at 2:00,f
2148,2026-02-19 05:08:20.520332,volume_spike,medium,238,total_trips,92.76421973748177,289,3.177380907166286,Zone 238: 289 trips (z-score: 3.2) on 2024-01-04 at 16:00,f
2149,2026-02-19 05:08:20.520332,volume_spike,high,143,total_trips,55.822863027806385,192,3.843944957912843,Zone 143: 192 trips (z-score: 3.8) on 2024-01-04 at 17:00,f
2150,2026-02-19 05:08:20.520332,volume_spike,medium,152,total_trips,5.595723014256619,16,3.3804932788936513,Zone 152: 16 trips (z-score: 3.4) on 2024-01-05 at 18:00,f
2151,2026-02-19 05:08:20.520332,volume_spike,medium,146,total_trips,4.33509234828496,10,3.3638469457052405,Zone 146: 10 trips (z-score: 3.4) on 2024-01-01 at 5:00,f
2152,2026-02-19 05:08:20.520332,volume_spike,critical,142,total_trips,148.54567078972408,672,4.890610109488062,Zone 142: 672 trips (z-score: 4.9) on 2024-01-04 at 22:00,f
2153,2026-02-19 05:08:20.520332,volume_spike,high,24,total_trips,14.128956623681125,41,3.6211553795100047,Zone 24: 41 trips (z-score: 3.6) on 2024-01-04 at 16:00,f
2154,2026-02-19 05:08:20.520332,volume_spike,medium,107,total_trips,90.26078886310904,265,3.080931420491441,Zone 107: 265 trips (z-score: 3.1) on 2024-01-01 at 1:00,f
2155,2026-02-19 05:08:20.520332,volume_spike,critical,142,total_trips,148.54567078972408,656,4.741122833549658,Zone 142: 656 trips (z-score: 4.7) on 2024-01-04 at 21:00,f
2156,2026-02-19 05:08:20.520332,volume_spike,medium,12,total_trips,5.281990521327014,13,3.1253304221138793,Zone 12: 13 trips (z-score: 3.1) on 2024-01-02 at 16:00,f
2157,2026-02-19 05:08:20.520332,volume_spike,medium,151,total_trips,39.7015239096164,115,3.156098282340548,Zone 151: 115 trips (z-score: 3.2) on 2024-01-04 at 17:00,f
2158,2026-02-19 05:08:20.520332,volume_spike,medium,146,total_trips,4.33509234828496,10,3.3638469457052405,Zone 146: 10 trips (z-score: 3.4) on 2024-01-06 at 9:00,f
2159,2026-02-19 05:08:20.520332,volume_spike,medium,25,total_trips,4.636215334420881,12,3.2964848977404557,Zone 25: 12 trips (z-score: 3.3) on 2024-01-01 at 2:00,f
2160,2026-02-19 05:08:20.520332,volume_spike,high,223,total_trips,3.632911392405063,8,3.7796283913411877,Zone 223: 8 trips (z-score: 3.8) on 2024-01-01 at 1:00,f
2161,2026-02-19 05:08:20.520332,volume_spike,high,146,total_trips,4.33509234828496,11,3.9576513203779404,Zone 146: 11 trips (z-score: 4.0) on 2024-01-01 at 1:00,f
2163,2026-02-19 05:08:20.520332,volume_spike,critical,7,total_trips,4.795016987542469,18,4.877810110676576,Zone 7: 18 trips (z-score: 4.9) on 2024-01-01 at 3:00,f
2164,2026-02-19 05:08:20.520332,volume_spike,medium,238,total_trips,92.76421973748177,295,3.274530802142085,Zone 238: 295 trips (z-score: 3.3) on 2024-01-04 at 18:00,f
2165,2026-02-19 05:08:20.520332,volume_spike,critical,152,total_trips,5.595723014256619,21,5.005062330412476,Zone 152: 21 trips (z-score: 5.0) on 2024-01-04 at 15:00,f
2166,2026-02-19 05:08:20.520332,volume_spike,critical,243,total_trips,4.078125,18,7.492358580182919,Zone 243: 18 trips (z-score: 7.5) on 2024-01-01 at 1:00,f
2167,2026-02-19 05:08:20.520332,volume_spike,critical,17,total_trips,3.873469387755102,9,4.134832606179111,Zone 17: 9 trips (z-score: 4.1) on 2024-01-01 at 4:00,f
2168,2026-02-19 05:08:20.520332,volume_spike,critical,7,total_trips,4.795016987542469,21,5.985984980589289,Zone 7: 21 trips (z-score: 6.0) on 2024-01-01 at 6:00,f
2169,2026-02-19 05:08:20.520332,volume_spike,medium,87,total_trips,23.87149028077754,84,3.4213200181480814,Zone 87: 84 trips (z-score: 3.4) on 2024-01-01 at 1:00,f
2170,2026-02-19 05:08:20.520332,volume_spike,medium,24,total_trips,14.128956623681125,39,3.351634369194396,Zone 24: 39 trips (z-score: 3.4) on 2024-01-04 at 17:00,f
2171,2026-02-19 05:08:20.520332,volume_spike,medium,36,total_trips,5,14,3.346957970990144,Zone 36: 14 trips (z-score: 3.3) on 2024-01-01 at 5:00,f
2172,2026-02-19 05:08:20.520332,volume_spike,high,179,total_trips,4.005263157894737,11,3.674165076140365,Zone 179: 11 trips (z-score: 3.7) on 2024-01-01 at 6:00,f
2173,2026-02-19 05:08:20.520332,volume_spike,medium,166,total_trips,24.6184565569347,79,3.485383459428583,Zone 166: 79 trips (z-score: 3.5) on 2024-01-04 at 15:00,f
2174,2026-02-19 05:08:20.520332,volume_spike,medium,100,total_trips,67.66037735849056,188,3.205916457134373,Zone 100: 188 trips (z-score: 3.2) on 2024-01-04 at 16:00,f
2175,2026-02-19 05:08:20.520332,volume_spike,critical,166,total_trips,24.6184565569347,103,5.023574502385325,Zone 166: 103 trips (z-score: 5.0) on 2024-01-04 at 16:00,f
2176,2026-02-19 05:08:20.520332,volume_spike,critical,112,total_trips,5.567272727272727,19,4.078976589619959,Zone 112: 19 trips (z-score: 4.1) on 2024-01-01 at 1:00,f
2177,2026-02-19 05:08:20.520332,volume_spike,medium,219,total_trips,3.287671232876712,5,3.173723705609667,Zone 219: 5 trips (z-score: 3.2) on 2024-01-01 at 15:00,f
2178,2026-02-19 05:08:20.520332,volume_spike,critical,232,total_trips,8.623188405797102,51,6.204244588415778,Zone 232: 51 trips (z-score: 6.2) on 2024-01-01 at 2:00,f
2179,2026-02-19 05:08:20.520332,volume_spike,critical,265,total_trips,4.1982323232323235,13,5.497146129667521,Zone 265: 13 trips (z-score: 5.5) on 2024-01-01 at 3:00,f
2180,2026-02-19 05:08:20.520332,volume_spike,critical,24,total_trips,14.128956623681125,44,4.025436894983418,Zone 24: 44 trips (z-score: 4.0) on 2024-01-05 at 12:00,f
2181,2026-02-19 05:08:20.520332,volume_spike,critical,244,total_trips,6.065493646138807,29,6.167857905980864,Zone 244: 29 trips (z-score: 6.2) on 2024-01-01 at 1:00,f
2182,2026-02-19 05:08:20.520332,volume_spike,critical,129,total_trips,3.8108808290155443,10,4.2743508414288085,Zone 129: 10 trips (z-score: 4.3) on 2024-01-01 at 6:00,f
2183,2026-02-19 05:08:20.520332,volume_spike,medium,137,total_trips,49.34331150608045,147,3.0850488637631663,Zone 137: 147 trips (z-score: 3.1) on 2024-01-01 at 2:00,f
2184,2026-02-19 05:08:20.520332,volume_spike,medium,90,total_trips,71.2566371681416,211,3.058459938663907,Zone 90: 211 trips (z-score: 3.1) on 2024-01-04 at 19:00,f
2185,2026-02-19 05:08:20.520332,volume_spike,critical,224,total_trips,8.359137055837563,32,4.761561422888546,Zone 224: 32 trips (z-score: 4.8) on 2024-01-01 at 1:00,f
2186,2026-02-19 05:08:20.520332,volume_spike,critical,152,total_trips,5.595723014256619,23,5.654889951020006,Zone 152: 23 trips (z-score: 5.7) on 2024-01-04 at 17:00,f
2187,2026-02-19 05:08:20.520332,volume_spike,critical,116,total_trips,6.221128021486123,23,4.0326173121040165,Zone 116: 23 trips (z-score: 4.0) on 2024-01-05 at 8:00,f
2188,2026-02-19 05:08:20.520332,volume_spike,critical,232,total_trips,8.623188405797102,47,5.618618218236997,Zone 232: 47 trips (z-score: 5.6) on 2024-01-01 at 1:00,f
2189,2026-02-19 05:08:20.520332,volume_spike,medium,238,total_trips,92.76421973748177,290,3.193572556328919,Zone 238: 290 trips (z-score: 3.2) on 2024-01-04 at 17:00,f
2190,2026-02-19 05:08:20.520332,volume_spike,high,50,total_trips,27.35843373493976,93,3.7410499813436062,Zone 50: 93 trips (z-score: 3.7) on 2024-01-02 at 10:00,f
2191,2026-02-19 05:08:20.520332,volume_spike,medium,232,total_trips,8.623188405797102,32,3.42251933006657,Zone 232: 32 trips (z-score: 3.4) on 2024-01-01 at 0:00,f
2192,2026-02-19 05:08:20.520332,volume_spike,critical,41,total_trips,13.542953396967995,53,4.688332742552852,Zone 41: 53 trips (z-score: 4.7) on 2024-01-04 at 16:00,f
2193,2026-02-19 05:08:20.520332,volume_spike,high,50,total_trips,27.35843373493976,91,3.627065803506128,Zone 50: 91 trips (z-score: 3.6) on 2024-01-02 at 8:00,f
2194,2026-02-19 05:08:20.520332,volume_spike,critical,17,total_trips,3.873469387755102,11,5.7479440528572665,Zone 17: 11 trips (z-score: 5.7) on 2024-01-01 at 2:00,f
2195,2026-02-19 05:08:20.520332,volume_spike,critical,74,total_trips,12.335192414947016,43,4.061701711474013,Zone 74: 43 trips (z-score: 4.1) on 2024-01-01 at 1:00,f
2196,2026-02-19 05:08:20.520332,volume_spike,medium,24,total_trips,14.128956623681125,40,3.4863948743522006,Zone 24: 40 trips (z-score: 3.5) on 2024-01-05 at 10:00,f
2197,2026-02-19 05:08:20.520332,volume_spike,critical,12,total_trips,5.281990521327014,20,5.959910117208874,Zone 12: 20 trips (z-score: 6.0) on 2024-01-01 at 13:00,f
2198,2026-02-19 05:08:20.520332,volume_spike,high,50,total_trips,27.35843373493976,97,3.9690183370185617,Zone 50: 97 trips (z-score: 4.0) on 2024-01-01 at 2:00,f
2199,2026-02-19 05:08:20.520332,volume_spike,critical,42,total_trips,7.6366782006920415,27,4.017486049858947,Zone 42: 27 trips (z-score: 4.0) on 2024-01-01 at 1:00,f
2200,2026-02-19 05:08:20.520332,volume_spike,medium,71,total_trips,3.496932515337423,6,3.4205753635874547,Zone 71: 6 trips (z-score: 3.4) on 2024-01-04 at 7:00,f
2201,2026-02-19 05:08:20.520332,volume_spike,high,33,total_trips,5.007490636704119,14,3.5401265137999136,Zone 33: 14 trips (z-score: 3.5) on 2024-01-01 at 1:00,f
2202,2026-02-19 05:08:20.520332,volume_spike,critical,79,total_trips,106.23542909591556,712,4.932984254807388,Zone 79: 712 trips (z-score: 4.9) on 2024-02-11 at 1:00,f
2203,2026-02-19 05:08:20.520332,volume_spike,high,45,total_trips,8.96311475409836,27,3.5073918979134797,Zone 45: 27 trips (z-score: 3.5) on 2024-03-31 at 0:00,f
2204,2026-02-19 05:08:20.520332,volume_spike,medium,80,total_trips,6.313653136531365,19,3.0950358901780106,Zone 80: 19 trips (z-score: 3.1) on 2024-03-31 at 2:00,f
2205,2026-02-19 05:08:20.520332,volume_spike,medium,1,total_trips,3.739130434782609,7,3.019530249734515,Zone 1: 7 trips (z-score: 3.0) on 2024-02-11 at 16:00,f
2206,2026-02-19 05:08:20.520332,volume_spike,high,145,total_trips,6.6601466992665035,20,3.5236646906846314,Zone 145: 20 trips (z-score: 3.5) on 2024-03-19 at 10:00,f
2207,2026-02-19 05:08:20.520332,volume_spike,medium,148,total_trips,49.708574181117534,310,3.4202938948332453,Zone 148: 310 trips (z-score: 3.4) on 2024-02-17 at 2:00,f
2208,2026-02-19 05:08:20.520332,volume_spike,medium,79,total_trips,106.23542909591556,524,3.4020247295256896,Zone 79: 524 trips (z-score: 3.4) on 2024-02-03 at 23:00,f
2209,2026-02-19 05:08:20.520332,volume_spike,high,226,total_trips,5.292474786656323,17,3.9566834577661725,Zone 226: 17 trips (z-score: 4.0) on 2024-03-26 at 10:00,f
2210,2026-02-19 05:08:20.520332,volume_spike,critical,87,total_trips,23.87149028077754,101,4.388622227700822,Zone 87: 101 trips (z-score: 4.4) on 2024-03-16 at 18:00,f
2211,2026-02-19 05:08:20.520332,volume_spike,high,224,total_trips,8.359137055837563,28,3.955912080200012,Zone 224: 28 trips (z-score: 4.0) on 2024-03-09 at 20:00,f
2212,2026-02-19 05:08:20.520332,volume_spike,medium,114,total_trips,67.659046692607,331,3.3477226207691335,Zone 114: 331 trips (z-score: 3.3) on 2024-01-27 at 23:00,f
2213,2026-02-19 05:08:20.520332,volume_spike,critical,4,total_trips,11.580696202531646,115,6.311396295983151,Zone 4: 115 trips (z-score: 6.3) on 2024-02-25 at 1:00,f
2214,2026-02-19 05:08:20.520332,volume_spike,high,4,total_trips,11.580696202531646,71,3.6261970456855805,Zone 4: 71 trips (z-score: 3.6) on 2024-03-17 at 2:00,f
2215,2026-02-19 05:08:20.520332,volume_spike,medium,41,total_trips,13.542953396967995,42,3.381299788796033,Zone 41: 42 trips (z-score: 3.4) on 2024-03-15 at 18:00,f
2216,2026-02-19 05:08:20.520332,volume_spike,critical,79,total_trips,106.23542909591556,618,4.167504492166539,Zone 79: 618 trips (z-score: 4.2) on 2024-02-24 at 0:00,f
2217,2026-02-19 05:08:20.520332,volume_spike,medium,249,total_trips,104.1447004608295,461,3.4099096227391463,Zone 249: 461 trips (z-score: 3.4) on 2024-03-30 at 1:00,f
2218,2026-02-19 05:08:20.520332,volume_spike,medium,246,total_trips,77.47552108579738,261,3.0874698988099083,Zone 246: 261 trips (z-score: 3.1) on 2024-01-16 at 13:00,f
2219,2026-02-19 05:08:20.520332,volume_spike,critical,158,total_trips,43.4938900203666,208,4.47711272978617,Zone 158: 208 trips (z-score: 4.5) on 2024-03-24 at 0:00,f
2220,2026-02-19 05:08:20.520332,volume_spike,medium,224,total_trips,8.359137055837563,25,3.351675073183612,Zone 224: 25 trips (z-score: 3.4) on 2024-03-24 at 0:00,f
2221,2026-02-19 05:08:20.520332,volume_spike,medium,246,total_trips,77.47552108579738,262,3.1042931036329184,Zone 246: 262 trips (z-score: 3.1) on 2024-03-28 at 19:00,f
2222,2026-02-19 05:08:20.520332,volume_spike,medium,90,total_trips,71.2566371681416,211,3.058459938663907,Zone 90: 211 trips (z-score: 3.1) on 2024-03-28 at 18:00,f
2223,2026-02-19 05:08:20.520332,volume_spike,medium,42,total_trips,7.6366782006920415,24,3.3950485221199003,Zone 42: 24 trips (z-score: 3.4) on 2024-03-21 at 8:00,f
2224,2026-02-19 05:08:20.520332,volume_spike,high,42,total_trips,7.6366782006920415,25,3.6025276980329157,Zone 42: 25 trips (z-score: 3.6) on 2024-03-19 at 7:00,f
2225,2026-02-19 05:08:20.520332,volume_spike,medium,197,total_trips,3.423841059602649,6,3.3851112328193347,Zone 197: 6 trips (z-score: 3.4) on 2024-02-26 at 16:00,f
2226,2026-02-19 05:08:20.520332,volume_spike,high,249,total_trips,104.1447004608295,484,3.6296847568741284,Zone 249: 484 trips (z-score: 3.6) on 2024-02-10 at 23:00,f
2227,2026-02-19 05:08:20.520332,volume_spike,medium,166,total_trips,24.6184565569347,73,3.1008356986893975,Zone 166: 73 trips (z-score: 3.1) on 2024-03-21 at 21:00,f
